tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,locations_from_text
5.68199E+17,positive,0.6737,,0,United,,promostuff4u,,0,united thank you for getting our daughter home when americanair cancelled flightled all their flights to nashville,,18/02/2015 16:03,"Franklin, Tennessee",Central Time (US & Canada),[{'to': 'nashville'}]
5.68195E+17,negative,0.6855,Can't Tell,0.346,United,,questions_faith,,0,united now we are trying to get to san juan from chicago ohare having lots of problems may get a standby flight,,18/02/2015 15:46,"Elkhart, Indiana",Atlantic Time (Canada),"[{'to': 'san juan'}, {'from': 'chicago'}]"
5.68192E+17,neutral,1,,,United,,ghidinelli,,0,united there are at least 3 of us on ua1564 at ord waiting to deplane to catch ua4232 to clt any chance of waiting to last second for us,"[41.98084325, -87.90939435]",18/02/2015 15:34,"San Francisco, California",Pacific Time (US & Canada),"[{'to': 'ord'}, {'to': 'clt'}]"
5.6819E+17,neutral,1,,,United,,vasm21,,0,united pty to pit via iah,,18/02/2015 15:28,Panamá,,"[{'from': 'pty', 'to': 'pit'}, {'mid': 'iah'}]"
5.6819E+17,negative,1,Lost Luggage,1,United,,mtezna,,0,united not sure what happened  msp yesterday but very unhappy my bag was not only delayed but sat at msp for 8 hrs b4 delivery  230 am,,18/02/2015 15:26,Virginia,Eastern Time (US & Canada),[{'to': 'msp'}]
5.68185E+17,negative,0.6309,Flight Booking Problems,0.3251,United,,parryaftab,,0,united flying tomorrow from mexico to us mileage tkts dont show 1k status help,,18/02/2015 15:08,,Central Time (US & Canada),"[{'from': 'mexico'}, {'from': 'mexico'}]"
5.68178E+17,negative,0.6667,Lost Luggage,0.6667,United,,Dayrean,,0,united please help trace my luggage which was put through without a name tag on 11 february 2014 at albuquerque airport,,18/02/2015 14:37,,,[{'to': 'albuquerque'}]
5.68174E+17,positive,0.6769,,,United,,DCconnick,,0,united will have to try standby in denver tonight or will have to cancelled flight father son trip till next year thx for trying,,18/02/2015 14:24,,,[{'to': 'denver'}]
5.68166E+17,negative,1,Customer Service Issue,0.6861,United,,ptau,,0,united all i hear is blah blah blah you shoulda used that 400 to buy a burningman ticket instead amp ill be driving there not flying,,18/02/2015 13:52,Chasing Carmen San Diego,Central Time (US & Canada),[{'to': 'buy'}]
5.68165E+17,negative,1,Lost Luggage,1,United,,caitieamanda,,0,united midland couldnt get our bags to connect on our intl flight to sydney so have to get em in la amp check em in there,,18/02/2015 13:49,"Brisbane, Australiaaa!",Brisbane,[{'to': 'sydney'}]
5.68162E+17,negative,1,Flight Attendant Complaints,0.655,United,,fatihguvenen,,0,united you should tell that to the staff at lax then i boarded group 5 at the very end of the queue as a gold member thanks for nothing,,18/02/2015 13:37,minneapolis,Central Time (US & Canada),[{'to': 'lax'}]
5.68161E+17,positive,1,,,United,,quade181,,0,united fantastic job by your people today on ua22 from dublin a jam packed plane but the crew was wonderful,,18/02/2015 13:31,"Paramus, NJ",,[{'from': 'dublin'}]
5.68159E+17,negative,1,Flight Booking Problems,0.6481,United,,140JustinC,,0,united flying lax to sfo and system wont let me check in your site tells me to do it through aircanada and they tell me through you,,18/02/2015 13:25,Fredericton NB,Atlantic Time (Canada),"[{'from': 'lax', 'to': 'sfo'}]"
5.68159E+17,positive,1,,,United,,ThomasGutches,,0,united can i just go ahead and live in your premium cabins im in heaven now en route to lhr,,18/02/2015 13:22,"Sacramento, CA / Columbus, OH",Eastern Time (US & Canada),[{'to': 'lhr'}]
5.68158E+17,negative,1,Late Flight,1,United,,DCconnick,,0,united ua6002 mli to den will miss connection ua3530 den to yeg due to delay,,18/02/2015 13:18,,,"[{'from': 'mli', 'to': 'den'}, {'from': 'den', 'to': 'yeg'}]"
5.6813E+17,negative,1,Late Flight,1,United,,Kthrngllcksn,,0,united why is my flight from mke to ord getting delayed our gate attendant is not communicating,,18/02/2015 11:27,,Central Time (US & Canada),"[{'from': 'mke'}, {'from': 'mke', 'to': 'ord'}]"
5.68123E+17,negative,0.6459,Cancelled Flight,0.323,United,,lymanm8,,0,united if u miss first leg of ur flight you have to pay hundreds of s just to keep your second leg how much to keep my earned miles,,18/02/2015 11:01,,,[{'from': 'much'}]
5.68122E+17,negative,1,Bad Flight,1,United,,RobBogart,,0,united 3586 from iad to buf  incredibly loud and like a third world 70s inner city metro bus  lowstandards ,,18/02/2015 10:58,DC/SF/BFLO,,"[{'from': 'iad'}, {'from': 'iad', 'to': 'buf'}]"
5.68116E+17,positive,0.6705,,0,United,,adler_edward,,0,united you have the nicest gate attendant at newark airport gate 101 right now multiple delays and she is still pleasant with everyone,,18/02/2015 10:32,,,[{'to': 'newark'}]
5.68112E+17,negative,1,Late Flight,1,United,,TammyJacksonEJ,,0,united thanks united for the no running water and late flight flight from grand rapids to denver,"[39.85823091, -104.67802376]",18/02/2015 10:18,,Quito,"[{'from': 'grand rapids'}, {'from': 'grand rapids', 'to': 'denver'}]"
5.68111E+17,neutral,1,,,United,,TheClayFox,,0,united please help left my ipad air 2 on my flight from nyc to paris yesterday and can’t get in touch with anyone locally what to do,"[0.0, 0.0]",18/02/2015 10:11,New York City (Silicon Alley),Eastern Time (US & Canada),[{'to': 'paris'}]
5.68106E+17,negative,0.6606,Cancelled Flight,0.6606,United,,MetinErtas06,,0,united le2v9d pnr numbered flight the first leg is cancelled flightled due to bad weather in iatanbul how can i make a reflight booking problems,,18/02/2015 09:53,,,[{'to': 'bad'}]
5.68098E+17,negative,0.7044,Can't Tell,0.3771,United,,elisanader,,0,united  why is it so hard to add in meal preferences after i booked tickets i forgot to do it amp its now impossible i even called,,18/02/2015 09:22,D.C.ish ,Eastern Time (US & Canada),[{'to': 'add'}]
5.68093E+17,negative,0.6771,Bad Flight,0.6771,United,,jerry_eckerman,,0,united i have a flight from omaha to chicago en route to nyc and they are seating me and my partner separate please fix this res ilc0hp,,18/02/2015 09:03,"Orlando, Florida",,"[{'from': 'omaha'}, {'from': 'omaha', 'to': 'chicago'}]"
5.68089E+17,positive,1,,,United,,LocalKyle,,0,united flew ord to miami and back and  had great crew service on both legs thanks,,18/02/2015 08:46,Illinois,Central Time (US & Canada),"[{'from': 'ord', 'to': 'miami'}]"
5.68089E+17,negative,0.6484,Late Flight,0.3407,United,,1LovePT,,0,united 65 and 72 year old flying to tokyo for vacation both with bad knees and this happens  cbcallinaday cbcnews,,18/02/2015 08:45,Canada,Eastern Time (US & Canada),[{'to': 'tokyo'}]
5.6808E+17,negative,0.6987,Flight Booking Problems,0.6987,United,,greghei1,,1,united but why do people with no status get to buy an upgd at much less than cost ahead of premiers with earned confirmed certificates,,18/02/2015 08:10,"Fremont, California",Pacific Time (US & Canada),"[{'to': 'buy'}, {'to': 'much'}]"
5.68071E+17,neutral,0.669,,0,United,,EnriqueGtz_,,0,united how come its cheaper to fly to bkk than nrt even though to get to bkk you take an extra flight from nrt,,18/02/2015 07:34,Mexico City,Central Time (US & Canada),"[{'to': 'bkk'}, {'to': 'bkk'}, {'from': 'nrt'}]"
5.68068E+17,negative,1,Can't Tell,0.3715,United,,cleo_riley,,0,united disappointedunited did not feed small children on a 5 amp half hour flight honolulu to los angeles appalling esp food waspaid for,,18/02/2015 07:20,,Amsterdam,"[{'from': 'honolulu', 'to': 'los angeles'}]"
5.68059E+17,negative,0.6837,Late Flight,0.3673,United,,TV2Frode,,0,united you are lightyears ahead of the security control at newark airport they wasted 40 precious mins w bad efficiency frightening,,18/02/2015 06:46,"Bergen, Norway",Copenhagen,[{'to': 'newark'}]
5.68057E+17,negative,1,Customer Service Issue,0.6772,United,,sasharashid,,0,united 1627 to montego bay going back to gate bc 1person was late flight awful service for all of who came on time,,18/02/2015 06:39,,Eastern Time (US & Canada),[{'to': 'montego bay'}]
5.68049E+17,positive,0.6889,,,United,,Official_KTC,,0,united club in denver is dope 👌,,18/02/2015 06:08,Chicago,Central Time (US & Canada),[{'to': 'denver'}]
5.6804E+17,negative,1,Can't Tell,0.3384,United,,sghertz,,0,united how on earth could you close the united club in atlanta what a major fail at an airport of this size,,18/02/2015 05:29,"New York, NY",Eastern Time (US & Canada),[{'to': 'atlanta'}]
5.68E+17,neutral,1,,,United,,thebavers,,0,united hi i am flying domestic first from sea to hnl can i pay to use the lounge before i fly or this is just for international thanks,,18/02/2015 02:50,"Alvechurch, Worcestershire, UK",,"[{'from': 'sea'}, {'from': 'sea', 'to': 'hnl'}]"
5.67987E+17,negative,1,Can't Tell,0.3516,United,,iamtedking,,0,united what the i go into the all airlines lounge with my star alliance club card in bcn only to be told star alliance isnt accepted,,18/02/2015 02:01,,Eastern Time (US & Canada),[{'to': 'bcn'}]
5.67962E+17,neutral,1,,,United,,tashtb,,0,united hi i read there are weather warnings on the east coast of the us would a flight from lhr to sfo be affected,,18/02/2015 00:22,"London, UK ",,"[{'from': 'lhr'}, {'from': 'lhr', 'to': 'sfo'}]"
5.67951E+17,negative,1,Can't Tell,1,United,,barneykelley,,0,united stop pretending you care about the welfare of my daughter united airlines had the opportunity to help n failed  united airlines,,17/02/2015 23:38,"New Canaan, Ct",,[{'from': 'opportunity'}]
5.67948E+17,negative,1,Can't Tell,0.3579,United,,roambeans,,0,united checking tracing information you got 2 numbers wrong in my phone number amp how did a turquoise duffle bag become a black laptop bag,,17/02/2015 23:25,,Mountain Time (US & Canada),[{'from': 'got'}]
5.6794E+17,negative,0.6485,Can't Tell,0.6485,United,,CluelessTroll,,0,united why are your sfo to bos nonstop flights not competitively priced with those of jetblue and virgin 179 vs 324 identical times,,17/02/2015 22:53,90210,Eastern Time (US & Canada),"[{'from': 'sfo', 'to': 'bos'}]"
5.6793E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,united are my bags here yet  they were at palm springs airport  i was at lax  how come i beat my bags here,"[33.75539049, -116.36196163]",17/02/2015 22:12,All Over The World,,"[{'to': 'palm springs'}, {'to': 'lax'}]"
5.67925E+17,neutral,1,,,United,,MusseZam,,0,united i am flying from msp to dxb my child will turn 2 during the trip do i have to buy a return ticket for my child,,17/02/2015 21:54,,,"[{'from': 'msp'}, {'from': 'msp', 'to': 'dxb'}, {'to': 'buy'}]"
5.6792E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,united missed connection wrong city bags at palm springs but not at hotel i am seriously tired of being treated this way,"[33.75348859, -116.36209633]",17/02/2015 21:32,All Over The World,,[{'to': 'palm springs'}]
5.67919E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,1,united where are my bags  they werent in lax like your promised  9 out of 10 things today were a mess today because of you,"[33.75348859, -116.36209633]",17/02/2015 21:31,All Over The World,,[{'to': 'lax'}]
5.67914E+17,negative,1,Lost Luggage,0.6696,United,,richwinley,,1,united ive been waiting on my bag in iah for 45mins  theyre only 4 freaking people on that flight waiting for bags  fix this,,17/02/2015 21:09,TEXAS,Eastern Time (US & Canada),[{'to': 'iah'}]
5.67905E+17,negative,1,Bad Flight,1,United,,therealBruceK,,0,united rtb to iah 217 first class my wife global services and i had headaches due to our neighbors smoking e cigarettes contact me pls,,17/02/2015 20:35,,,[{'to': 'iah'}]
5.67898E+17,negative,1,Bad Flight,0.6809,United,,agrace001,,0,united my son is a passenger on flight 3710 from chicago to toronto the plane came within feet of colliding  another plane and is stopped,,17/02/2015 20:05,A Texan in Toronto,,"[{'from': 'chicago'}, {'from': 'chicago', 'to': 'toronto'}]"
5.67895E+17,negative,1,Lost Luggage,1,United,,ramsey,,0,united yes it was the airport person who told me the bag was still in nashville when i filed the claim 12,,17/02/2015 19:56,"Nashville, TN",Central Time (US & Canada),[{'to': 'nashville'}]
5.67895E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,united ugh  my bags were sent to palm springs and not to lax as promised  they better be at the hotel when i get there,"[34.01352255, -117.44528297]",17/02/2015 19:55,All Over The World,,"[{'to': 'palm springs'}, {'to': 'lax'}]"
5.67887E+17,negative,1,Late Flight,1,United,,PamSanghera,,0,united stuck on plane for over an hour due to mechanical faults any updates please this happened on way to newark and now again to lhr,,17/02/2015 19:24,,,"[{'to': 'newark'}, {'to': 'lhr'}]"
5.67886E+17,negative,1,Flight Attendant Complaints,0.367,United,,tomcrabtree,,0,united hard to believe since your staff  sfo checked them under someone by the name of ritacomo who flew to ewr the same day,,17/02/2015 19:20,San Francisco,Pacific Time (US & Canada),[{'to': 'ewr'}]
5.67885E+17,positive,1,,,United,,jmscull,,0,united sivi stewart at lax was fantastic tonight helping to find a lost item for us at the airport  much thanks,,17/02/2015 19:14,,,[{'to': 'lax'}]
5.6788E+17,neutral,0.6688,,0,United,,klappy440,,0,united this link in your tweet goes to someones internal email  to   probably one of your 3rd party it contracts,,17/02/2015 18:56,,,[{'from': 'goes'}]
5.67874E+17,negative,0.66,Late Flight,0.66,United,,JackieFerrari3,,0,united mechanical delay occurred in houston earlier today re their flight to ord,,17/02/2015 18:31,Irvine,,"[{'to': 'houston'}, {'to': 'ord'}]"
5.67874E+17,neutral,0.7223,,0,United,,JackieFerrari3,,0,united 374 ord to roc fam came to see me at sna im a member so is my dad he used his miles for them,,17/02/2015 18:29,Irvine,,"[{'from': 'ord', 'to': 'roc'}, {'to': 'sna'}]"
5.67863E+17,negative,1,Late Flight,1,United,,legendjohn11,,0,united 3875 to denver which we are supposed to be boarding right now but has yet to land,,17/02/2015 17:48,,,[{'to': 'denver'}]
5.67862E+17,negative,1,Can't Tell,0.3518,United,,JackieFerrari3,,0,united mechanical issues causes delay and connecting plane at ord only needed to wait 10 min for them refused and left early instead wtf,,17/02/2015 17:42,Irvine,,[{'to': 'ord'}]
5.67848E+17,negative,1,Lost Luggage,1,United,,dwjones712,,0,united 55 cab ride to dfw from love got me my bag reimburse,,17/02/2015 16:49,,Quito,[{'to': 'dfw'}]
5.67848E+17,positive,1,,,United,,dudleywright,,0,united thanks for not getting my businessfirst priority tagged bag onto my connecting flight at ewr despite a 2 hour layover nice job,,17/02/2015 16:47,"Johnstown, Ohio",Quito,[{'to': 'ewr'}]
5.67845E+17,negative,1,Lost Luggage,1,United,,thodge77,,1,united now finally in memphis landed 30 minutes ago still no bags paying for a service that just gets worse,,17/02/2015 16:38,Memphis,Central Time (US & Canada),[{'to': 'memphis'}]
5.67845E+17,negative,1,Customer Service Issue,0.6668,United,,laurasbrown5,,0,united thanks for a terrible experience at ewr customers should be treated as a priority not as an inconvenience tryagain,,17/02/2015 16:36,NYC,Eastern Time (US & Canada),[{'to': 'ewr'}]
5.67829E+17,negative,1,Late Flight,1,United,,lisakaysolomon,,0,united no friendly skies from you today 5hr weather delay in sfo followed by 1hr mechanical delay while sitting on plane nofun,"[37.61859126, -122.38385699]",17/02/2015 15:32,"San Francisco, CA",,[{'to': 'sfo'}]
5.67827E+17,negative,1,Flight Attendant Complaints,0.6906,United,,AndrewBarco1,,0,united obviously the staff at ewr  united or otherwise have not seen your ads about  being friendly and helpful ewr worst airport,,17/02/2015 15:26,Usually in a plane,Eastern Time (US & Canada),[{'to': 'ewr'}]
5.67827E+17,negative,0.6317,Flight Booking Problems,0.6317,United,,mortgagejake,,0,united also why cant i preselect seats on sfo to yyz flight im a canadian flight booking problems on ,,17/02/2015 15:25,toronto,Atlantic Time (Canada),"[{'from': 'sfo', 'to': 'yyz'}]"
5.67824E+17,negative,0.6673,Late Flight,0.3345,United,,giltweetsstuff,,0,united what if my nyc flight is delayed and i miss my connection to sacramento from chicago,,17/02/2015 15:13,California,Pacific Time (US & Canada),"[{'to': 'sacramento'}, {'from': 'chicago'}]"
5.67823E+17,negative,0.6782,Late Flight,0.3678,United,,cslhilo,,0,united im hoping we dont miss our lax  ito connection not looking forward to being stuck at lax overnight with our teamagain,,17/02/2015 15:07,"Hilo, HI",Hawaii,[{'to': 'lax'}]
